probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,Genes
1036326,A_23_P36860,76654,LARP4,"La ribonucleoprotein domain family, member 4",113251.0,12,LARP4 LARP4 LARP4 LARP4 LARP4 
1036325,A_24_P78526,76654,LARP4,"La ribonucleoprotein domain family, member 4",113251.0,12,LARP4 LARP4 LARP4 LARP4 LARP4 
1036324,A_24_P222365,76654,LARP4,"La ribonucleoprotein domain family, member 4",113251.0,12,LARP4 LARP4 LARP4 LARP4 LARP4 
1036323,CUST_1198_PI416261804,76657,C20orf54,"solute carrier family 52, riboflavin transporter, member 3",113278.0,20,SLC52A3 
1036320,A_23_P321959,76661,SFT2D1,SFT2 domain containing 1,113402.0,6,SFT2D1 
1036319,A_24_P80152,76662,TEX261,testis expressed 261,113419.0,2,TEX261 
1036318,A_23_P251548,76662,TEX261,testis expressed 261,113419.0,2,TEX261 
1036317,A_24_P942893,76662,TEX261,testis expressed 261,113419.0,2,TEX261 
1036316,A_23_P314666,76663,C1orf212,chromosome 1 open reading frame 212,113444.0,1,SMIM12 SMIM12 SMIM12 
1036315,A_24_P396340,76663,C1orf212,chromosome 1 open reading frame 212,113444.0,1,SMIM12 SMIM12 SMIM12 
1036314,A_23_P103371,76665,ADC,arginine decarboxylase,113451.0,1,ADC 
1036313,A_24_P11462,76665,ADC,arginine decarboxylase,113451.0,1,ADC 
1036312,CUST_1209_PI416261804,76666,TMEM54,transmembrane protein 54,113452.0,1,TMEM54 
1036311,A_23_P62768,76666,TMEM54,transmembrane protein 54,113452.0,1,TMEM54 
1036310,A_24_P273635,76669,HELQ,"helicase, POLQ-like",113510.0,4,HELQ 
1036309,A_23_P92614,76669,HELQ,"helicase, POLQ-like",113510.0,4,HELQ 
1036308,A_23_P155837,76674,CYP2U1,"cytochrome P450, family 2, subfamily U, polypeptide 1",113612.0,4,CYP2U1 
1036307,A_23_P155835,76674,CYP2U1,"cytochrome P450, family 2, subfamily U, polypeptide 1",113612.0,4,CYP2U1 
1036306,CUST_117_PI416261804,76677,MFSD3,major facilitator superfamily domain containing 3,113655.0,8,MFSD3 
1036305,A_23_P406350,76677,MFSD3,major facilitator superfamily domain containing 3,113655.0,8,MFSD3 
1036304,CUST_6598_PI416261804,76678,SDSL,serine dehydratase-like,113675.0,12,SDSL 
1036303,A_23_P53439,76678,SDSL,serine dehydratase-like,113675.0,12,SDSL 
1036301,A_24_P117410,76681,KLHDC7B,kelch domain containing 7B,113730.0,22,KLHDC7B 
1036300,CUST_15368_PI416261804,76684,ODF3,outer dense fiber of sperm tails 3,113746.0,11,ODF3 ODF3 
1036297,A_23_P316460,76685,C7orf29,chromosome 7 open reading frame 29,113763.0,7,ZBED6CL 
1036293,A_23_P69840,76693,SLC35A4,"solute carrier family 35, member A4",113829.0,5,SLC35A4 
1036292,A_23_P16632,76695,ZNF257,zinc finger protein 257,113835.0,19,ZNF257 
1036289,A_23_P160598,76890,TOE1,"target of EGR1, member 1 (nuclear)",114034.0,1,TOE1 
1036288,A_24_P19828,76890,TOE1,"target of EGR1, member 1 (nuclear)",114034.0,1,TOE1 
1036287,CUST_5761_PI416261804,76905,WBSCR22,Williams Beuren syndrome chromosome region 22,114049.0,7,WBSCR22 WBSCR22 WBSCR22 
1036286,A_23_P71014,76905,WBSCR22,Williams Beuren syndrome chromosome region 22,114049.0,7,WBSCR22 WBSCR22 WBSCR22 WBSCR22 
1036285,A_23_P205637,76941,TRIM9,tripartite motif containing 9,114088.0,14,TRIM9 
1036284,A_23_P205632,76941,TRIM9,tripartite motif containing 9,114088.0,14,TRIM9 
1036283,A_24_P321709,76941,TRIM9,tripartite motif containing 9,114088.0,14,TRIM9 
1036281,A_23_P136184,76983,UCN3,urocortin 3 (stresscopin),114131.0,10,UCN3 
1036280,A_24_P924816,76986,SLC2A13,"solute carrier family 2 (facilitated glucose transporter), member 13",114134.0,12,SLC2A13 
1036279,A_32_P199801,76986,SLC2A13,"solute carrier family 2 (facilitated glucose transporter), member 13",114134.0,12,SLC2A13 
1036278,A_23_P10211,76986,SLC2A13,"solute carrier family 2 (facilitated glucose transporter), member 13",114134.0,12,SLC2A13 
1036277,CUST_6060_PI416261804,77146,LACTB,"lactamase, beta",114294.0,15,LACTB LACTB 
1036276,A_24_P53051,77146,LACTB,"lactamase, beta",114294.0,15,LACTB LACTB 
1036275,A_32_P86245,77179,EFHC1,EF-hand domain (C-terminal) containing 1,114327.0,6,EFHC1 EFHC1 EFHC1 
1036274,A_23_P214291,77179,EFHC1,EF-hand domain (C-terminal) containing 1,114327.0,6,EFHC1 EFHC1 EFHC1 
1036273,A_23_P39095,77186,CGB1,"chorionic gonadotropin, beta polypeptide 1",114335.0,19,CGB1 
1036272,A_23_P27709,77187,CGB2,"chorionic gonadotropin, beta polypeptide 2",114336.0,19,CGB2 
1036271,CUST_13749_PI416261804,77301,MAL2,"mal, T-cell differentiation protein 2 (gene/pseudogene)",114569.0,8,MAL2 
1036270,A_23_P60130,77301,MAL2,"mal, T-cell differentiation protein 2 (gene/pseudogene)",114569.0,8,MAL2 
1036268,A_23_P150590,77303,SLC22A9,"solute carrier family 22 (organic anion transporter), member 9",114571.0,11,SLC22A9 
1036265,A_23_P107295,77386,LRRC37B,leucine rich repeat containing 37B,114659.0,17,LRRC37B 
1036264,CUST_9012_PI416261804,77482,CYGB,cytoglobin,114757.0,17,CYGB 
1036263,A_23_P338981,77482,CYGB,cytoglobin,114757.0,17,CYGB 
1036258,A_24_P246518,77504,PKD1L2,polycystic kidney disease 1-like 2,114780.0,16,PKD1L2 PKD1L2 
1036257,A_32_P92489,77504,PKD1L2,polycystic kidney disease 1-like 2,114780.0,16,PKD1L2 PKD1L2 
1036256,A_24_P85169,77505,BTBD9,BTB (POZ) domain containing 9,114781.0,6,BTBD9 BTBD9 BTBD9 BTBD9 
1036255,A_32_P217401,77505,BTBD9,BTB (POZ) domain containing 9,114781.0,6,BTBD9 BTBD9 BTBD9 BTBD9 
1036254,A_32_P94722,77505,BTBD9,BTB (POZ) domain containing 9,114781.0,6,BTBD9 BTBD9 BTBD9 BTBD9 
1036253,A_32_P113566,77505,BTBD9,BTB (POZ) domain containing 9,114781.0,6,BTBD9 BTBD9 BTBD9 BTBD9 
1036252,A_24_P75202,77508,CSMD2,CUB and Sushi multiple domains 2,114784.0,1,CSMD2 CSMD2 
1036251,A_23_P200374,77508,CSMD2,CUB and Sushi multiple domains 2,114784.0,1,CSMD2 CSMD2 
1036250,A_24_P263284,77508,CSMD2,CUB and Sushi multiple domains 2,114784.0,1,CSMD2 CSMD2 
1036249,CUST_693_PI416261804,77509,MBD6,methyl-CpG binding domain protein 6,114785.0,12,MBD6 
1036248,A_32_P411592,77509,MBD6,methyl-CpG binding domain protein 6,114785.0,12,MBD6 
1036247,A_24_P160466,77511,GPRIN1,G protein regulated inducer of neurite outgrowth 1,114787.0,5,GPRIN1 
1036246,CUST_1779_PI416261804,77514,STK11IP,serine/threonine kinase 11 interacting protein,114790.0,2,STK11IP 
1036245,A_23_P321320,77514,STK11IP,serine/threonine kinase 11 interacting protein,114790.0,2,STK11IP 
1036244,CUST_974_PI416261804,77516,KLHL32,kelch-like 32 (Drosophila),114792.0,6,KLHL32 KLHL32 KLHL32 KLHL32 KLHL32 
1036243,A_23_P425766,77516,KLHL32,kelch-like 32 (Drosophila),114792.0,6,KLHL32 KLHL32 KLHL32 KLHL32 KLHL32 
1036242,CUST_8992_PI416261804,77517,FMNL2,formin-like 2,114793.0,2,FMNL2 
1036241,A_32_P193080,77517,FMNL2,formin-like 2,114793.0,2,FMNL2 
1036240,A_23_P37041,77522,SLITRK1,"SLIT and NTRK-like family, member 1",114798.0,13,SLITRK1 SLITRK1 
1036239,A_32_P136351,77522,SLITRK1,"SLIT and NTRK-like family, member 1",114798.0,13,SLITRK1 SLITRK1 
1036238,A_23_P317347,77523,ESCO1,establishment of cohesion 1 homolog 1 (S. cerevisiae),114799.0,18,ESCO1 
1036237,A_32_P223319,77523,ESCO1,establishment of cohesion 1 homolog 1 (S. cerevisiae),114799.0,18,ESCO1 
1036235,CUST_418_PI416408490,77525,TMEM200A,transmembrane protein 200A,114801.0,6,TMEM200A TMEM200A TMEM200A TMEM200A 
1036234,A_32_P40288,77525,TMEM200A,transmembrane protein 200A,114801.0,6,TMEM200A TMEM200A TMEM200A TMEM200A 
1036233,A_23_P165372,77529,GALNT13,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13),114805.0,2,GALNT13 
1036232,A_32_P492524,77529,GALNT13,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13),114805.0,2,GALNT13 
1036230,CUST_3337_PI416261804,77542,KLHL29,kelch-like 29 (Drosophila),114818.0,2,TMEM75 
1036229,A_32_P453191,77545,SCAND3,SCAN domain containing 3,114821.0,6,SCAND3 SCAND3 
1036228,A_24_P357778,77545,SCAND3,SCAN domain containing 3,114821.0,6,SCAND3 SCAND3 
1036227,A_24_P188164,77545,SCAND3,SCAN domain containing 3,114821.0,6,SCAND3 SCAND3 
1036226,A_23_P87432,77546,RHPN1,"rhophilin, Rho GTPase binding protein 1",114822.0,8,RHPN1 
1036225,A_23_P87435,77546,RHPN1,"rhophilin, Rho GTPase binding protein 1",114822.0,8,RHPN1 
1036224,A_23_P315386,77546,RHPN1,"rhophilin, Rho GTPase binding protein 1",114822.0,8,RHPN1 
1036862,A_23_P39019,59921,GADD45GIP1,"growth arrest and DNA-damage-inducible, gamma interacting protein 1",90480.0,19,GADD45GIP1 
1036860,A_23_P410613,59923,C12orf23,chromosome 12 open reading frame 23,90488.0,12,C12orf23 
1036858,A_23_P152949,59926,LRRC46,leucine rich repeat containing 46,90506.0,17,LRRC46 
1036857,A_24_P318593,59927,SCRN2,secernin 2,90507.0,17,SCRN2 SCRN2 
1036856,A_23_P4323,59927,SCRN2,secernin 2,90507.0,17,SCRN2 
1036854,A_23_P208788,59930,YIF1B,Yip1 interacting factor homolog B (S. cerevisiae),90522.0,19,C19orf33 
1036853,A_23_P39202,59930,YIF1B,Yip1 interacting factor homolog B (S. cerevisiae),90522.0,19,C19orf33 
1036852,A_24_P307248,59930,YIF1B,Yip1 interacting factor homolog B (S. cerevisiae),90522.0,19,YIF1B YIF1B YIF1B YIF1B YIF1B YIF1B YIF1B 
1036851,A_23_P153628,59930,YIF1B,Yip1 interacting factor homolog B (S. cerevisiae),90522.0,19,YIF1B YIF1B YIF1B YIF1B YIF1B YIF1B YIF1B 
1036850,CUST_10838_PI416261804,59931,C6orf142,muscular LMNA-interacting protein,90523.0,6,MLIP MLIP 
1036849,A_23_P145555,59931,C6orf142,muscular LMNA-interacting protein,90523.0,6,MLIP MLIP 
1036848,A_32_P183904,59932,SHF,Src homology 2 domain containing F,90525.0,15,SHF 
1036847,CUST_6593_PI416261804,59932,SHF,Src homology 2 domain containing F,90525.0,15,SHF 
1036845,CUST_1296_PI416379584,59934,DUOXA1,dual oxidase maturation factor 1,90527.0,15,DUOXA1 DUOXA1 DUOXA1 
1036844,CUST_486_PI416261804,59935,C1orf201,chromosome 1 open reading frame 201,90529.0,1,STPG1 STPG1 STPG1 STPG1 
1036843,A_24_P133162,59935,C1orf201,chromosome 1 open reading frame 201,90529.0,1,STPG1 STPG1 STPG1 STPG1 
1036842,CUST_158_PI416261804,59936,CCDC109A,mitochondrial calcium uniporter,90550.0,10,MCU MCU MCU MCU 
1036841,A_23_P346405,59936,CCDC109A,mitochondrial calcium uniporter,90550.0,10,MCU MCU MCU MCU 
1036838,A_23_P310532,59939,C19orf52,chromosome 19 open reading frame 52,90580.0,19,C19orf52 
1036836,A_23_P4850,59942,ZNF625,zinc finger protein 625,90589.0,19,ZNF625 ZNF625 
1036835,A_24_P344537,59942,ZNF625,zinc finger protein 625,90589.0,19,ZNF625 ZNF625 
1036833,A_23_P434430,59944,ZNF439,zinc finger protein 439,90594.0,19,ZNF439 
1036832,A_23_P337464,59946,LYRM7,Lyrm7 homolog (mouse),90624.0,5,LYRM7 
1036831,A_24_P256603,59946,LYRM7,Lyrm7 homolog (mouse),90624.0,5,LYRM7 
1036829,A_32_P211141,59946,LYRM7,Lyrm7 homolog (mouse),90624.0,5,LYRM7 
1036828,A_32_P18159,59946,LYRM7,Lyrm7 homolog (mouse),90624.0,5,LYRM7 
1036827,CUST_5102_PI416261804,59950,N4BP2L1,NEDD4 binding protein 2-like 1,90634.0,13,N4BP2L1 N4BP2L1 N4BP2L1 
1036826,CUST_14181_PI416261804,59951,ZFAND2A,"zinc finger, AN1-type domain 2A",90637.0,7,ZFAND2A 
1036825,A_23_P336992,59951,ZFAND2A,"zinc finger, AN1-type domain 2A",90637.0,7,ZFAND2A 
1036822,A_23_P382488,59956,LRRC16B,leucine rich repeat containing 16B,90668.0,14,LRRC16B 
1036821,A_23_P168592,59959,CCDC126,coiled-coil domain containing 126,90693.0,7,CCDC126 
1036820,A_23_P168587,59959,CCDC126,coiled-coil domain containing 126,90693.0,7,CCDC126 
1036819,A_24_P354954,59959,CCDC126,coiled-coil domain containing 126,90693.0,7,CCDC126 
1036818,CUST_1252_PI416261804,59960,SEC11C,SEC11 homolog C (S. cerevisiae),90701.0,18,SEC11C 
1036817,A_23_P208009,59960,SEC11C,SEC11 homolog C (S. cerevisiae),90701.0,18,SEC11C 
1036816,CUST_237_PI416261804,59961,FAM104B,"family with sequence similarity 104, member B",90736.0,X,FAM104B FAM104B FAM104B FAM104B FAM104B FAM104B FAM104B FAM104B 
1036815,A_23_P415061,59961,FAM104B,"family with sequence similarity 104, member B",90736.0,X,FAM104B FAM104B FAM104B 
1036814,CUST_5031_PI416261804,59966,PYGO2,pygopus homolog 2 (Drosophila),90780.0,1,PYGO2 
1036813,A_23_P411953,59966,PYGO2,pygopus homolog 2 (Drosophila),90780.0,1,PYGO2 
1036812,A_24_P324814,59968,CEP95,centrosomal protein 95kDa,90799.0,17,CEP95 
1036810,A_23_P307400,59968,CEP95,centrosomal protein 95kDa,90799.0,17,CEP95 
1036809,A_23_P343237,59969,ANGEL2,angel homolog 2 (Drosophila),90806.0,1,ANGEL2 
1036808,A_24_P28622,59969,ANGEL2,angel homolog 2 (Drosophila),90806.0,1,ANGEL2 
1036807,A_24_P28619,59969,ANGEL2,angel homolog 2 (Drosophila),90806.0,1,ANGEL2 
1036806,CUST_841_PI416261804,59972,PRMT10,protein arginine methyltransferase 10 (putative),90826.0,4,PRMT10 
1036805,A_23_P41541,59972,PRMT10,protein arginine methyltransferase 10 (putative),90826.0,4,PRMT10 
1036804,CUST_1775_PI416261804,59976,TCEAL8,transcription elongation factor A (SII)-like 8,90843.0,X,TCEAL8 
1036802,A_23_P407684,59977,ZNF598,zinc finger protein 598,90850.0,16,ZNF598 
1036801,CUST_1146_PI416261804,59978,SPOCD1,SPOC domain containing 1,90853.0,1,SPOCD1 SPOCD1 SPOCD1 
1036800,A_23_P431388,59978,SPOCD1,SPOC domain containing 1,90853.0,1,SPOCD1 SPOCD1 SPOCD1 
1036798,A_23_P434900,59980,HN1L,hematological and neurological expressed 1-like,90861.0,16,HN1L 
1036796,A_23_P330537,59981,SPSB3,splA/ryanodine receptor domain and SOCS box containing 3,90864.0,16,SPSB3 
1036795,A_23_P330532,59981,SPSB3,splA/ryanodine receptor domain and SOCS box containing 3,90864.0,16,SPSB3 
1036794,A_23_P3496,59981,SPSB3,splA/ryanodine receptor domain and SOCS box containing 3,90864.0,16,SPSB3 
1036793,CUST_16296_PI416261804,59982,IL33,interleukin 33,90865.0,9,IL33 IL33 IL33 
1036792,A_23_P31945,59982,IL33,interleukin 33,90865.0,9,IL33 IL33 IL33 
1036223,A_23_P56288,77547,LENG8,leukocyte receptor cluster (LRC) member 8,114823.0,19,LENG8 
1036222,CUST_8777_PI416261804,77547,LENG8,leukocyte receptor cluster (LRC) member 8,114823.0,19,LENG8 
1036221,A_24_P40061,77547,LENG8,leukocyte receptor cluster (LRC) member 8,114823.0,19,LENG8 
1036220,A_24_P40055,77547,LENG8,leukocyte receptor cluster (LRC) member 8,114823.0,19,LENG8 
1036219,A_24_P75344,77550,SMYD4,SET and MYND domain containing 4,114826.0,17,SMYD4 
1036217,A_24_P307175,77550,SMYD4,SET and MYND domain containing 4,114826.0,17,SMYD4 
1036214,CUST_10923_PI416261804,77595,OSBPL1A,oxysterol binding protein-like 1A,114876.0,18,OSBPL1A OSBPL1A OSBPL1A 
1036213,A_23_P10442,77595,OSBPL1A,oxysterol binding protein-like 1A,114876.0,18,OSBPL1A OSBPL1A OSBPL1A 
1036211,A_23_P53081,77597,OSBPL5,oxysterol binding protein-like 5,114879.0,11,OSBPL5 OSBPL5 OSBPL5 
1036210,A_23_P204810,77600,OSBPL8,oxysterol binding protein-like 8,114882.0,12,OSBPL8 OSBPL8 
1036209,A_24_P153511,77600,OSBPL8,oxysterol binding protein-like 8,114882.0,12,OSBPL8 OSBPL8 
1036208,CUST_6732_PI416261804,77601,OSBPL9,oxysterol binding protein-like 9,114883.0,1,OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 
1036207,A_23_P148916,77601,OSBPL9,oxysterol binding protein-like 9,114883.0,1,OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 OSBPL9 
1036206,A_24_P117902,77602,OSBPL10,oxysterol binding protein-like 10,114884.0,3,OSBPL10 OSBPL10 
1036205,A_23_P147245,77602,OSBPL10,oxysterol binding protein-like 10,114884.0,3,OSBPL10 OSBPL10 
1036204,A_24_P426,77603,OSBPL11,oxysterol binding protein-like 11,114885.0,3,OSBPL11 
1036202,A_23_P6914,77603,OSBPL11,oxysterol binding protein-like 11,114885.0,3,OSBPL11 
1036201,A_23_P92903,77614,C1QTNF2,C1q and tumor necrosis factor related protein 2,114898.0,5,C1QTNF2 
1036200,A_23_P92899,77614,C1QTNF2,C1q and tumor necrosis factor related protein 2,114898.0,5,C1QTNF2 
1036199,A_23_P122068,77615,C1QTNF3,C1q and tumor necrosis factor related protein 3,114899.0,5,C1QTNF3 C1QTNF3 
1036198,A_23_P122067,77615,C1QTNF3,C1q and tumor necrosis factor related protein 3,114899.0,5,C1QTNF3 C1QTNF3 
1036197,CUST_342_PI416261804,77616,C1QTNF4,C1q and tumor necrosis factor related protein 4,114900.0,11,C1QTNF4 
1036196,A_23_P52597,77616,C1QTNF4,C1q and tumor necrosis factor related protein 4,114900.0,11,C1QTNF4 
1036195,A_24_P211565,77620,C1QTNF6,C1q and tumor necrosis factor related protein 6,114904.0,22,C1QTNF6 C1QTNF6 
1036194,A_23_P167237,77621,C1QTNF7,C1q and tumor necrosis factor related protein 7,114905.0,4,C1QTNF7 C1QTNF7 C1QTNF7 
1036192,A_23_P202964,77624,TMEM123,transmembrane protein 123,114908.0,11,TMEM123 
1036190,A_24_P309415,77624,TMEM123,transmembrane protein 123,114908.0,11,TMEM123 
1036188,CUST_7443_PI416261804,77634,GPRASP2,G protein-coupled receptor associated sorting protein 2,114928.0,X,GPRASP2 GPRASP2 GPRASP2 
1036185,CUST_13247_PI416261804,77634,GPRASP2,G protein-coupled receptor associated sorting protein 2,114928.0,X,GPRASP1 GPRASP1 GPRASP1 GPRASP1 
1036182,CUST_1447_PI416261804,77642,VASN,vasorin,114990.0,16,VASN 
1036181,A_23_P129695,77642,VASN,vasorin,114990.0,16,VASN 
1036179,A_32_P1173,77645,C6orf150,Mab-21 domain containing 1,115004.0,6,MB21D1 
1036178,A_23_P49924,77647,NT5C3L,"5'-nucleotidase, cytosolic III-like",115024.0,17,NT5C3B NT5C3B NT5C3B 
1036177,CUST_7987_PI416261804,77647,NT5C3L,"5'-nucleotidase, cytosolic III-like",115024.0,17,NT5C3B NT5C3B NT5C3B 
1036176,CUST_4418_PI416261804,77651,HAUS1,"HAUS augmin-like complex, subunit 1",115106.0,18,HAUS1 HAUS1 
1036175,CUST_4507_PI416261804,77651,HAUS1,"HAUS augmin-like complex, subunit 1",115106.0,18,HAUS1 HAUS1 
1036174,CUST_14810_PI416261804,77651,HAUS1,"HAUS augmin-like complex, subunit 1",115106.0,18,HAUS1 HAUS1 
1036173,A_23_P413796,77651,HAUS1,"HAUS augmin-like complex, subunit 1",115106.0,18,HAUS1 HAUS1 
1036168,CUST_3045_PI416261804,77655,MARCH3,"membrane-associated ring finger (C3HC4) 3, E3 ubiquitin protein ligase",115123.0,5,MARCH3 
1036167,A_23_P321511,77655,MARCH3,"membrane-associated ring finger (C3HC4) 3, E3 ubiquitin protein ligase",115123.0,5,MARCH3 
1036166,A_23_P377957,77660,KCTD12,potassium channel tetramerisation domain containing 12,115207.0,13,KCTD12 
1036165,CUST_410_PI416408490,77660,KCTD12,potassium channel tetramerisation domain containing 12,115207.0,13,KCTD12 
1036164,CUST_15165_PI416261804,77660,KCTD12,potassium channel tetramerisation domain containing 12,115207.0,13,KCTD12 
1036163,A_23_P138139,77661,OMA1,OMA1 zinc metallopeptidase homolog (S. cerevisiae),115209.0,1,OMA1 
1036162,A_23_P138137,77661,OMA1,OMA1 zinc metallopeptidase homolog (S. cerevisiae),115209.0,1,OMA1 
1036161,CUST_611_PI416261804,77663,DDIT4L,DNA-damage-inducible transcript 4-like,115265.0,4,DDIT4L 
1036160,CUST_226_PI416408490,77663,DDIT4L,DNA-damage-inducible transcript 4-like,115265.0,4,DDIT4L 
1036159,A_23_P302672,77663,DDIT4L,DNA-damage-inducible transcript 4-like,115265.0,4,DDIT4L 
1036158,CUST_2288_PI416261804,77664,RAB42,"RAB42, member RAS oncogene family",115273.0,1,RAB42 
1036156,A_23_P169879,77665,SLC25A26,"solute carrier family 25 (S-adenosylmethionine carrier), member 26",115286.0,3,SLC25A26 SLC25A26 
1036155,A_24_P368544,77665,SLC25A26,"solute carrier family 25 (S-adenosylmethionine carrier), member 26",115286.0,3,SLC25A26 SLC25A26 SLC25A26 
1036154,A_32_P203500,77667,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,115294.0,8,PCMTD1 
1036153,A_24_P110967,77667,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,115294.0,8,PCMTD1 
1036150,CUST_5780_PI416261804,77669,GPR146,G protein-coupled receptor 146,115330.0,7,GPR146 
1036149,A_23_P20035,77669,GPR146,G protein-coupled receptor 146,115330.0,7,GPR146 
1036146,A_24_P276791,77672,LRRC42,leucine rich repeat containing 42,115353.0,1,LRRC42 LRRC42 
1036145,A_23_P51278,77672,LRRC42,leucine rich repeat containing 42,115353.0,1,LRRC42 LRRC42 
1036144,A_23_P103496,77673,GBP4,guanylate binding protein 4,115361.0,1,GBP4 
1036143,A_24_P45446,77673,GBP4,guanylate binding protein 4,115361.0,1,GBP4 
1036142,CUST_9578_PI416261804,77675,LRRC56,leucine rich repeat containing 56,115399.0,11,LRRC56 
1036141,A_23_P368996,77675,LRRC56,leucine rich repeat containing 56,115399.0,11,LRRC56 
1036140,CUST_5781_PI416261804,77677,MALSU1,mitochondrial assembly of ribosomal large subunit 1,115416.0,7,MALSU1 
1036139,A_23_P145817,77677,MALSU1,mitochondrial assembly of ribosomal large subunit 1,115416.0,7,MALSU1 
1036138,CUST_2201_PI416261804,77682,ZNF689,zinc finger protein 689,115509.0,16,ZNF689 ZNF689 ZNF689 ZNF689 ZNF689 
1036137,A_23_P129659,77682,ZNF689,zinc finger protein 689,115509.0,16,ZNF689 ZNF689 ZNF689 ZNF689 ZNF689 
1036136,A_24_P248741,77685,ZNF501,zinc finger protein 501,115560.0,3,ZNF501 ZNF501 
1036135,A_23_P92300,77685,ZNF501,zinc finger protein 501,115560.0,3,ZNF501 ZNF501 
1036132,CUST_5015_PI416261804,77687,SLC5A11,"solute carrier family 5 (sodium/glucose cotransporter), member 11",115584.0,16,SLC5A11 SLC5A11 SLC5A11 SLC5A11 SLC5A11 
1036131,A_23_P37914,77687,SLC5A11,"solute carrier family 5 (sodium/glucose cotransporter), member 11",115584.0,16,SLC5A11 SLC5A11 SLC5A11 SLC5A11 SLC5A11 
1036130,A_24_P74329,94310,ZNF493,zinc finger protein 493,284443.0,19,ZNF493 ZNF493 
1036105,CUST_6073_PI416261804,77719,CTHRC1,collagen triple helix repeat containing 1,115908.0,8,CTHRC1 CTHRC1 
1036104,A_23_P111888,77719,CTHRC1,collagen triple helix repeat containing 1,115908.0,8,CTHRC1 CTHRC1 
1036103,CUST_196_PI416261804,77721,C16orf42,"TSR3, 20S rRNA accumulation, homolog (S. cerevisiae)",115939.0,16,TSR3 
1036102,A_23_P88753,77721,C16orf42,"TSR3, 20S rRNA accumulation, homolog (S. cerevisiae)",115939.0,16,TSR3 
1036101,CUST_5389_PI416261804,77722,CCDC151,coiled-coil domain containing 151,115948.0,19,CCDC151 
1036100,A_23_P326893,77722,CCDC151,coiled-coil domain containing 151,115948.0,19,CCDC151 
1036099,CUST_1672_PI416261804,77723,ZNF653,zinc finger protein 653,115950.0,19,ZNF653 
1036098,A_23_P325676,77723,ZNF653,zinc finger protein 653,115950.0,19,ZNF653 
1036097,A_23_P416242,77724,RNF166,ring finger protein 166,115992.0,16,RNF166 RNF166 RNF166 
